Source, Target, Weight, Common_Token_Cnt
13201, 13202, 0.500000, 1
10875, 10876, 0.500000, 1
20124, 20124, 0.752841, 3
16574, 16576, 0.333333, 1
15244, 15245, 0.200000, 1
9743, 9743, 0.334262, 2
11360, 11360, 0.502083, 2
9101, 9101, 0.167929, 2
21572, 21575, 0.035714, 1
12246, 12247, 0.333333, 1
21582, 21588, 0.035714, 1
16250, 16251, 0.649480, 3
13397, 13398, 0.334262, 2
17032, 17036, 0.200000, 1
19262, 19263, 0.392157, 2
15516, 15517, 0.500000, 1
14369, 14390, 0.017241, 1
19432, 19433, 0.048948, 3
14171, 14171, 0.336364, 2
10231, 10232, 0.501263, 2
14564, 14564, 0.183824, 2
11627, 11627, 0.251263, 2
16857, 16858, 1.000000, 2
20771, 20771, 0.833333, 2
17454, 17455, 0.501357, 2
14909, 14909, 0.502257, 2
12812, 12813, 0.335924, 2
10275, 10275, 0.750000, 2
12054, 12055, 0.339956, 2
16494, 16494, 0.500929, 2
15851, 15852, 0.500000, 1
10515, 10515, 0.501808, 2
15950, 15952, 0.142857, 1
17813, 17813, 0.335142, 2
11034, 11034, 0.505859, 3
9938, 9941, 0.166667, 1
11691, 15842, 0.017241, 1
15837, 17055, 0.017241, 1
12847, 20962, 0.043478, 1
10010, 21431, 0.011111, 1
12131, 12131, 0.166667, 2
19674, 19676, 0.250000, 1
14819, 14825, 0.071429, 1
11578, 15102, 0.028571, 1
19543, 19547, 0.100742, 2
17561, 17561, 0.507407, 2
10687, 10687, 0.254902, 3
17860, 17862, 0.200000, 1
18618, 18620, 0.334076, 2
8990, 8990, 0.667929, 3
21270, 21272, 0.111111, 1
16241, 16241, 0.500929, 2
20874, 20875, 0.200742, 2
20748, 20748, 0.252191, 3
17417, 17438, 0.030303, 1
16723, 16723, 0.876812, 3
12997, 12997, 0.113368, 2
11718, 11721, 0.111111, 1
11429, 11432, 0.125000, 1
19552, 19555, 0.125000, 1
12320, 21521, 0.100000, 1
9867, 9867, 0.337433, 3
11025, 11025, 1.003165, 3
16510, 16510, 0.243876, 5
21570, 21578, 0.035714, 1
17610, 17617, 0.055556, 1
13287, 21212, 0.058824, 1
13908, 13910, 0.168024, 2
13399, 13401, 0.250000, 1
10778, 21433, 0.017857, 1
15852, 17661, 0.076923, 1
14834, 14834, 0.250742, 2
10872, 10873, 0.334076, 2
11880, 11882, 0.111111, 1
11536, 19699, 0.131623, 2
11785, 15365, 0.142857, 1
12080, 21433, 0.017857, 1
19927, 19927, 0.147039, 3
19889, 19890, 0.500000, 1
13261, 13262, 0.500000, 1
12315, 12322, 0.043478, 1
15255, 21046, 0.200000, 1
20860, 20860, 0.102257, 2
15138, 15142, 0.014286, 1
11040, 19420, 0.076923, 1
19795, 19796, 0.503030, 2
21577, 21587, 0.035714, 1
14728, 14730, 0.333333, 1
20951, 20956, 0.029412, 1
14524, 14532, 0.111111, 1
17391, 17394, 0.166667, 1
21407, 21409, 0.100000, 1
9499, 14484, 0.500000, 1
9759, 9759, 0.833333, 2
11320, 11320, 0.501808, 2
11158, 18311, 0.011905, 1
12439, 12442, 0.076923, 1
13683, 13683, 0.503534, 2
10642, 13427, 0.125000, 1
10699, 13495, 0.083333, 1
20279, 20280, 0.500000, 1
11648, 11649, 0.333333, 1
13430, 13434, 0.093500, 2
18525, 18530, 0.111111, 1
12674, 12678, 0.142857, 1
11106, 11107, 0.335884, 3
15089, 15097, 0.016960, 2
15954, 18868, 0.142857, 1
13637, 13638, 0.250000, 1
15138, 15146, 0.014286, 1
10002, 10002, 0.700000, 2
18856, 18860, 0.055556, 1
16800, 16800, 0.502257, 2
16391, 16392, 0.142857, 1
11920, 11920, 1.000000, 2
10155, 10155, 0.502016, 2
10188, 10188, 0.502257, 2
15262, 20444, 0.028571, 1
10412, 10412, 0.612468, 3
14544, 14545, 0.250000, 1
14109, 14109, 1.000742, 3
18354, 18354, 0.500742, 2
15277, 21212, 0.058824, 1
17151, 17152, 0.333333, 1
12148, 19067, 0.500000, 1
14668, 14669, 0.333333, 1
10686, 10695, 0.029412, 1
9849, 11936, 0.333333, 1
10192, 15090, 0.014286, 1
17181, 17183, 0.182478, 3
12159, 12162, 0.166667, 1
12993, 12994, 0.333333, 1
9460, 10908, 0.200000, 1
18393, 18393, 0.071061, 3
16606, 16608, 0.250000, 1
19051, 19051, 0.337761, 3
11430, 11434, 0.126357, 2
8987, 8991, 0.166667, 1
9875, 9876, 0.200000, 1
13697, 13699, 0.066406, 2
8977, 8980, 0.250000, 1
12446, 14823, 0.071429, 1
17767, 17768, 0.166667, 1
18402, 18406, 0.090909, 1
15098, 15139, 0.014286, 1
16110, 16112, 0.166667, 1
13960, 13962, 0.250000, 1
10744, 10746, 0.200000, 1
9472, 9472, 0.334596, 2
15545, 16507, 0.166667, 1
9874, 9875, 0.200000, 1
21250, 21252, 0.125000, 1
19398, 19400, 0.250000, 1
13422, 13426, 0.125000, 1
16346, 17405, 0.333333, 1
20056, 20058, 0.333333, 1
19625, 19626, 0.143600, 2
10036, 10036, 0.503936, 3
9623, 9624, 0.333333, 1
21078, 21079, 0.333333, 1
15386, 17880, 0.500000, 1
16883, 16883, 0.148695, 3
19293, 21431, 0.011111, 1
13187, 13192, 0.111111, 1
15253, 15255, 0.028571, 1
21544, 21544, 0.277027, 2
16115, 16117, 0.333333, 1
11218, 11220, 0.333333, 1
13686, 13687, 0.500000, 1
15107, 15140, 0.014286, 1
12014, 12014, 0.255264, 3
18162, 18164, 0.201808, 2
11366, 11366, 0.338168, 3
14803, 14804, 0.334076, 2
15271, 15279, 0.058824, 1
16257, 16258, 0.500000, 1
13606, 13607, 0.333333, 1
18764, 18769, 0.111111, 1
15097, 15098, 0.016960, 2
10846, 10961, 0.250000, 1
15231, 15232, 0.200000, 1
19196, 19197, 0.501808, 2
14354, 14372, 0.017241, 1
10021, 10022, 0.500000, 1
20361, 20362, 0.250742, 2
9534, 9534, 0.337399, 3
16606, 16606, 0.288462, 2
8988, 8992, 0.166667, 1
15110, 15115, 0.014286, 1
11759, 11760, 0.333333, 1
11454, 11454, 0.833333, 2
13695, 13702, 0.062500, 1
11389, 12136, 0.200000, 1
17541, 17543, 0.272222, 2
12936, 12936, 0.501808, 2
13501, 13501, 0.115794, 4
15567, 15568, 0.335142, 2
10968, 18403, 0.111111, 1
14491, 14492, 0.500000, 1
14202, 14203, 0.200742, 2
11158, 18072, 0.011905, 1
20250, 20250, 0.502591, 2
10773, 19457, 0.250000, 1
14345, 14388, 0.017241, 1
15101, 15123, 0.014286, 1
19040, 19040, 0.325000, 2
13350, 13350, 0.334596, 2
16150, 16152, 0.200000, 1
17975, 17977, 0.250000, 1
20625, 20626, 0.200000, 1
18336, 18336, 0.666667, 2
15359, 21567, 0.062500, 1
10501, 10502, 0.500000, 1
17086, 17086, 0.502759, 3
12205, 12205, 0.509592, 3
12737, 15834, 0.017241, 1
21413, 21415, 0.142857, 1
15087, 15121, 0.014286, 1
11619, 11619, 1.000000, 2
17196, 17196, 0.333333, 2
18842, 18844, 0.142857, 1
13748, 13749, 0.333333, 1
19331, 19331, 0.128936, 3
13744, 13744, 0.611111, 2
15096, 15149, 0.014286, 1
16529, 16532, 0.142857, 1
9964, 9965, 0.500000, 1
15490, 15490, 0.502591, 2
20941, 20964, 0.029412, 1
10039, 10041, 0.250000, 1
21639, 21640, 0.500000, 1
21091, 21092, 0.333333, 1
13604, 13604, 0.476191, 2
10420, 12321, 0.043478, 1
17675, 17677, 0.253165, 2
20261, 20262, 0.503268, 2
10700, 11341, 0.166667, 1
16450, 16451, 0.500000, 1
15119, 15150, 0.014286, 1
20084, 20084, 0.666667, 2
18876, 18876, 0.433333, 2
11911, 11911, 0.253989, 3
17623, 17623, 0.502016, 2
13848, 13848, 0.300000, 2
10185, 10185, 0.350000, 2
18392, 18399, 0.066667, 1
13025, 13025, 0.500742, 2
15111, 15115, 0.014286, 1
9505, 9506, 0.250928, 2
10938, 13428, 0.250000, 1
18402, 18403, 0.091651, 2
13689, 13695, 0.063242, 2
14620, 17133, 0.333333, 1
20978, 20978, 0.377045, 3
13439, 13439, 0.202591, 2
16068, 16068, 0.833333, 2
9067, 9068, 0.333333, 1
21406, 21409, 0.100000, 1
14033, 14035, 0.125000, 1
15786, 15790, 0.200000, 1
10554, 10554, 0.833333, 2
14362, 14373, 0.017241, 1
10686, 10703, 0.029412, 1
17887, 17889, 0.250000, 1
15271, 15370, 0.058824, 1
14359, 14365, 0.017241, 1
14398, 14402, 0.125000, 1
19063, 19065, 0.212987, 2
17010, 17012, 0.166667, 1
13413, 13413, 0.833333, 2
18103, 18103, 0.666667, 2
15411, 15412, 0.066667, 1
16730, 16730, 0.500929, 2
13049, 13051, 0.167409, 2
11032, 11033, 0.500000, 1
13230, 16656, 0.111111, 1
16455, 16456, 0.335378, 2
20588, 20588, 0.592992, 3
11394, 11394, 0.533333, 2
12874, 12874, 0.267857, 2
17190, 18961, 0.200000, 1
17512, 17513, 0.022222, 1
10680, 12143, 0.029412, 1
16569, 16571, 0.200000, 1
11155, 11958, 0.500000, 1
17430, 17438, 0.030303, 1
10981, 10981, 1.058824, 3
11524, 20240, 0.083333, 1
13908, 13909, 0.199274, 3
19623, 19623, 0.500742, 2
12337, 12339, 0.333333, 1
16187, 16188, 0.250742, 2
17237, 20843, 0.250000, 1
17557, 17557, 0.583333, 2
19681, 20861, 0.166667, 1
17420, 17446, 0.030303, 1
11158, 17184, 0.011905, 1
17973, 17973, 0.566667, 2
15267, 15267, 0.190909, 3
17111, 17111, 0.129811, 3
10483, 11039, 0.250000, 1
11878, 11879, 0.111854, 2
15110, 15112, 0.016960, 2
11613, 11613, 0.511905, 2
9317, 9317, 0.503773, 3
11717, 11721, 0.111111, 1
13645, 13648, 0.111111, 1
15105, 15136, 0.014286, 1
9207, 9207, 0.341627, 4
15944, 15944, 0.476191, 2
17078, 17079, 0.142857, 1
8953, 8954, 0.366667, 2
9141, 21212, 0.058824, 1
15045, 15046, 0.416667, 2
18024, 20800, 0.500000, 1
21130, 21130, 0.113848, 3
18441, 18442, 0.166667, 1
15088, 15148, 0.014286, 1
14365, 14367, 0.017241, 1
11966, 11966, 0.502257, 2
19931, 19931, 0.503165, 2
20425, 20425, 0.287037, 2
15345, 15345, 0.625000, 2
15277, 21220, 0.142857, 1
13416, 13418, 0.333333, 1
15848, 15849, 0.267984, 3
10791, 10792, 0.171302, 3
17195, 17197, 0.083333, 1
18802, 18804, 0.067595, 2
17665, 17666, 0.200000, 1
15088, 15091, 0.014286, 1
21623, 21626, 0.071429, 1
12311, 12312, 0.333333, 1
12506, 17269, 0.373333, 2
21542, 21542, 0.250742, 2
13696, 13699, 0.062500, 1
9549, 9549, 0.202674, 2
19183, 19184, 0.333333, 1
12446, 14827, 0.071429, 1
10483, 11040, 0.250000, 1
16831, 16831, 0.325490, 3
12083, 21433, 0.017857, 1
14825, 14827, 0.071429, 1
21050, 21050, 0.833333, 2
19549, 19550, 0.600000, 2
20381, 20381, 0.170656, 3
12868, 12869, 0.333333, 1
13325, 18462, 0.537037, 2
15843, 18266, 0.017241, 1
18443, 18806, 0.166667, 1
10833, 20992, 0.333333, 1
11861, 12207, 0.062500, 1
15258, 18010, 0.050000, 1
15105, 15113, 0.014286, 1
11185, 11185, 0.510675, 3
14342, 14362, 0.017241, 1
13319, 13320, 0.500000, 1
18698, 18701, 0.166667, 1
16011, 16012, 0.500000, 1
14651, 14651, 0.252016, 2
13916, 20962, 0.043478, 1
13669, 19313, 0.200000, 1
14911, 14913, 0.335470, 2
8917, 20053, 0.125000, 1
11869, 11869, 0.283333, 2
15110, 15152, 0.014286, 1
9386, 21329, 0.033333, 1
16890, 16891, 0.250000, 1
13592, 13592, 0.750000, 2
17243, 17244, 0.250000, 1
13856, 13861, 0.128247, 2
11702, 11704, 0.250000, 1
10080, 10080, 1.000000, 2
11867, 11869, 0.200000, 1
18799, 18803, 0.066667, 1
14442, 17124, 0.500000, 1
10410, 17520, 0.250000, 1
13247, 13249, 0.168475, 2
17685, 17687, 0.167595, 2
17662, 21065, 0.015625, 1
15111, 15119, 0.014286, 1
14819, 14821, 0.071429, 1
12743, 12744, 0.583333, 2
15840, 15841, 0.017241, 1
15095, 15141, 0.014286, 1
18368, 18368, 0.146961, 3
10434, 21569, 0.166667, 1
10445, 10446, 0.500000, 1
13287, 14362, 0.017241, 1
10839, 13796, 0.142857, 1
17054, 17056, 0.250928, 2
13433, 13434, 0.090909, 1
12372, 21572, 0.058824, 1
17905, 17906, 0.500000, 1
15025, 15025, 0.691057, 3
20254, 20254, 0.505301, 3
10862, 16298, 0.333333, 1
19966, 19968, 0.055556, 1
14341, 14388, 0.017241, 1
18869, 18872, 0.055556, 1
16646, 16646, 1.000000, 2
9001, 9001, 0.507407, 3
13825, 13825, 0.507407, 2
9301, 15430, 0.111111, 1
10704, 21333, 0.033333, 1
15096, 15108, 0.014286, 1
18695, 18695, 0.169913, 2
19533, 19534, 0.500000, 1
14680, 14680, 0.204276, 3
21741, 21741, 0.442249, 4
13804, 13805, 0.125000, 1
14375, 14385, 0.017241, 1
11615, 11616, 0.333333, 1
18943, 18944, 0.533333, 2
20668, 20671, 0.200000, 1
20758, 20758, 0.213167, 3
9486, 14393, 0.500000, 1
20094, 20098, 0.125000, 1
21100, 21101, 0.500000, 1
13812, 14904, 0.028571, 1
17424, 17432, 0.030303, 1
19422, 19425, 0.046197, 2
10700, 20971, 0.166667, 1
9962, 12316, 0.066667, 1
11284, 11285, 0.333333, 1
18396, 18399, 0.066667, 1
14349, 14372, 0.017241, 1
18593, 18593, 0.416667, 2
20512, 20512, 0.666667, 2
15089, 15115, 0.014286, 1
10004, 10006, 0.200000, 1
15958, 15959, 0.500000, 1
15301, 15303, 0.250000, 1
10971, 19426, 0.111111, 1
17916, 20239, 0.020000, 1
13824, 15825, 0.017241, 1
17383, 17384, 0.333333, 1
15132, 15150, 0.014286, 1
15503, 15503, 0.566667, 2
18056, 18057, 0.500000, 1
16405, 16410, 0.111111, 1
10268, 18463, 0.333333, 1
14214, 14214, 0.338646, 3
9979, 13404, 0.192929, 3
20146, 20147, 0.085470, 2
13406, 13407, 0.094074, 2
14181, 14183, 0.125000, 1
20861, 20862, 0.100000, 1
15745, 15748, 0.250000, 1
21122, 21128, 0.111111, 1
15097, 15138, 0.014286, 1
11934, 11935, 0.500000, 1
14557, 15366, 0.050000, 1
16058, 16058, 0.340909, 2
15120, 15140, 0.014286, 1
11264, 11264, 0.500742, 2
12080, 12082, 0.278571, 2
9355, 9355, 0.558824, 2
21309, 21309, 0.492157, 3
17574, 17575, 0.500000, 1
21379, 21379, 0.515438, 3
11296, 14136, 0.200000, 1
15833, 15844, 0.017241, 1
11869, 11871, 0.200000, 1
18944, 18945, 0.200000, 1
20943, 20959, 0.029412, 1
12843, 12843, 0.740000, 3
17348, 17349, 0.500000, 1
9904, 9904, 0.500742, 2
20059, 20059, 0.562500, 2
21573, 21574, 0.035714, 1
20950, 20967, 0.029412, 1
13231, 13232, 0.333333, 1
10193, 10193, 0.502285, 3
15447, 15451, 0.100000, 1
13692, 13703, 0.062500, 1
15338, 15338, 0.502879, 3
13739, 13740, 0.250000, 1
13853, 13853, 1.090909, 3
15839, 19525, 0.017241, 1
15254, 15260, 0.028571, 1
17725, 17725, 0.500929, 2
14363, 14375, 0.017241, 1
17431, 17440, 0.030303, 1
15371, 21212, 0.058824, 1
20914, 20914, 0.517857, 2
12440, 19204, 0.250000, 1
10680, 10692, 0.029412, 1
12077, 12079, 0.250000, 1
9339, 12599, 0.100000, 1
19390, 19390, 0.527027, 2
16560, 16564, 0.166667, 1
18403, 20260, 0.111111, 1
9559, 9560, 0.500000, 1
16903, 16904, 0.166667, 1
15429, 21177, 0.111111, 1
12518, 12518, 0.500000, 2
15095, 19557, 0.014286, 1
11867, 11867, 0.203268, 2
16274, 16275, 0.142857, 1
10704, 21331, 0.033333, 1
15089, 15113, 0.014286, 1
21379, 21380, 0.500000, 1
20341, 20341, 0.500929, 2
16797, 20588, 0.090909, 1
14520, 14520, 0.253907, 3
15204, 18762, 0.333333, 1
17513, 21143, 0.022222, 1
12501, 12502, 0.500000, 1
20112, 20324, 0.333333, 1
10547, 10548, 0.100000, 1
13090, 13091, 0.500000, 1
11164, 11165, 0.250000, 1
20303, 20303, 0.500742, 2
21449, 21449, 0.583333, 2
16510, 16511, 0.152966, 4
18632, 18633, 0.250742, 2
16940, 19578, 0.500000, 1
9231, 9232, 0.500000, 1
14344, 14357, 0.017241, 1
11738, 18573, 0.111111, 1
16675, 16676, 0.333333, 1
20293, 20293, 0.330170, 3
9052, 9052, 0.504061, 3
14014, 14014, 0.503030, 2
9876, 20411, 0.250000, 1
10287, 10289, 0.169257, 2
14335, 14335, 0.750000, 2
15694, 15694, 0.339256, 3
21334, 21427, 0.011111, 1
17695, 17695, 0.833333, 2
14363, 14373, 0.017241, 1
15458, 15458, 0.093046, 2
17157, 17158, 0.333333, 1
17418, 17443, 0.030303, 1
16110, 16114, 0.166667, 1
21566, 21580, 0.035714, 1
10911, 10911, 0.335142, 2
17187, 17196, 0.083333, 1
15447, 15453, 0.100000, 1
11558, 11558, 0.380952, 2
15361, 15364, 0.038462, 1
10784, 15311, 0.333333, 1
15137, 16237, 0.015625, 1
16793, 16794, 0.066667, 1
17256, 17257, 0.250000, 1
11964, 15835, 0.017241, 1
11378, 11383, 0.142857, 1
12718, 12721, 0.203165, 2
10680, 10690, 0.029412, 1
18857, 18864, 0.055556, 1
19756, 19759, 0.250000, 1
16744, 16748, 0.090909, 1
10732, 21431, 0.011111, 1
12756, 14632, 0.250000, 1
14514, 21010, 0.253769, 3
11378, 11381, 0.142857, 1
15830, 18578, 0.500000, 1
18857, 18871, 0.058802, 2
11964, 15837, 0.017241, 1
19675, 19676, 0.392857, 2
11600, 11600, 0.505263, 3
18896, 18896, 0.269940, 3
20950, 20969, 0.029412, 1
14384, 17445, 0.333333, 1
9139, 9140, 0.166667, 1
12874, 21433, 0.017857, 1
17660, 17660, 0.016367, 2
12701, 12701, 0.202016, 2
21184, 21184, 0.267241, 2
15142, 15142, 0.230195, 3
12319, 12324, 0.043478, 1
14475, 16517, 0.250000, 1
17395, 17396, 0.166667, 1
15126, 15149, 0.014286, 1
18612, 18612, 0.336092, 3
14402, 14403, 0.125000, 1
12321, 12328, 0.043478, 1
20408, 20408, 0.666667, 2
17257, 17259, 0.250000, 1
11153, 11153, 0.589610, 4
16714, 16715, 0.503071, 3
12175, 12175, 1.000000, 2
20834, 20834, 0.833333, 2
14264, 14265, 0.334690, 2
15091, 15130, 0.014286, 1
11474, 11475, 0.500000, 1
19233, 19234, 0.333333, 1
9380, 9380, 0.512987, 2
15834, 15838, 0.017241, 1
20094, 20096, 0.125000, 1
11024, 11025, 1.000000, 2
19801, 19807, 0.142857, 1
13727, 13727, 0.144902, 2
15760, 15760, 0.502045, 2
15163, 17660, 0.015625, 1
16870, 16870, 0.583333, 2
21125, 21125, 0.116970, 3
16657, 16657, 0.103906, 2
9955, 17516, 0.022222, 1
18790, 18791, 0.167929, 2
9881, 9881, 0.500929, 2
8914, 8914, 0.503165, 2
13554, 13554, 0.666667, 2
14526, 14528, 0.111111, 1
15089, 15096, 0.014286, 1
11346, 11346, 0.750000, 2
12890, 12891, 0.333333, 1
18495, 18496, 0.166667, 1
11817, 17513, 0.022222, 1
17428, 17432, 0.030303, 1
19695, 19699, 0.125000, 1
19973, 19973, 0.056912, 2
19773, 19775, 0.333333, 1
21421, 21422, 0.500000, 1
19436, 19436, 0.108371, 4
13115, 13116, 0.200000, 1
12727, 12727, 0.500742, 2
18663, 18663, 0.503000, 3
20943, 20970, 0.029412, 1
12521, 12522, 0.500000, 1
14639, 17662, 0.015625, 1
9937, 9939, 0.666667, 2
12191, 12192, 0.333333, 1
16808, 16808, 0.334076, 2
13441, 13441, 0.757576, 3
18299, 21078, 0.166667, 1
14182, 14186, 0.125000, 1
20424, 20424, 0.501808, 2
15362, 15364, 0.041708, 2
13230, 13231, 0.333333, 1
12760, 12760, 0.312115, 3
9100, 9101, 0.166667, 1
18377, 18378, 0.500000, 1
11516, 11520, 0.200000, 1
11593, 11593, 0.451263, 3
12369, 12369, 0.503030, 2
13908, 13908, 0.200536, 4
14550, 15837, 0.017241, 1
12259, 12260, 0.500000, 1
15842, 16905, 0.017241, 1
13666, 13667, 0.166667, 1
10683, 13483, 0.083333, 1
14992, 14992, 0.504848, 3
12158, 12160, 0.166667, 1
9030, 9030, 0.833333, 2
11843, 11845, 0.250000, 1
17906, 17906, 0.750000, 2
20093, 20095, 0.125000, 1
14475, 14475, 0.500000, 2
17274, 21432, 0.043478, 1
10812, 10814, 0.090863, 3
13790, 13791, 0.333333, 1
12907, 13116, 0.200000, 1
15845, 15845, 0.039464, 2
20405, 20406, 0.501808, 2
14837, 20931, 0.111111, 1
17831, 17832, 0.333333, 1
21691, 21691, 0.507576, 2
16405, 16412, 0.111111, 1
18200, 18200, 0.503534, 2
11092, 13698, 0.076923, 1
10704, 21531, 0.033333, 1
13618, 19966, 0.200000, 1
14354, 21365, 0.500000, 1
10009, 15835, 0.017241, 1
19171, 19172, 0.076923, 1
16436, 16436, 0.127285, 3
12006, 12006, 0.343166, 3
20862, 20866, 0.100000, 1
15465, 15465, 0.100568, 3
19182, 19182, 0.500000, 2
10686, 10697, 0.029412, 1
14356, 14369, 0.017241, 1
13437, 19172, 0.076923, 1
11168, 11172, 0.090909, 1
10746, 10747, 0.204175, 3
16701, 16701, 0.504387, 3
10574, 10575, 0.500000, 1
15102, 15830, 0.028571, 1
15395, 15395, 0.511854, 3
14137, 14139, 0.200000, 1
12158, 12162, 0.166667, 1
13691, 13700, 0.062500, 1
20947, 20959, 0.029412, 1
14058, 14058, 0.512833, 3
13607, 13608, 0.336580, 2
9094, 13682, 0.014706, 1
14550, 15835, 0.017241, 1
15884, 15885, 0.333333, 1
13666, 13669, 0.166667, 1
10878, 10880, 0.333333, 1
15110, 15139, 0.014286, 1
10116, 10119, 0.250928, 2
16512, 16513, 0.500000, 1
13907, 13908, 0.199274, 3
15034, 15036, 0.250928, 2
10336, 10338, 0.277027, 2
11513, 11513, 0.335591, 2
11754, 11754, 0.500929, 2
10299, 10299, 0.523002, 3
15358, 21635, 0.111111, 1
19617, 19617, 0.400000, 2
19553, 19555, 0.125000, 1
21337, 21338, 0.500000, 1
20711, 20714, 0.142857, 1
12215, 12729, 0.090909, 1
15294, 15295, 0.500000, 1
18144, 18146, 0.666667, 2
17018, 17018, 0.666667, 2
10512, 10513, 0.142857, 1
21115, 21115, 0.583333, 2
15558, 18526, 0.111111, 1
9094, 13022, 0.014706, 1
13325, 13326, 0.269231, 2
12129, 12131, 0.100000, 1
14313, 14314, 0.336867, 2
21364, 21369, 0.142857, 1
15096, 15121, 0.014286, 1
18891, 18893, 0.125000, 1
15074, 15839, 0.017241, 1
14375, 14383, 0.017241, 1
21215, 21222, 0.055556, 1
13803, 21207, 0.125000, 1
9458, 11593, 0.200000, 1
12698, 12701, 0.200000, 1
21028, 21028, 0.250742, 2
11691, 15844, 0.017241, 1
8977, 17738, 0.050000, 1
11788, 15375, 0.043478, 1
16560, 16562, 0.166667, 1
15137, 17290, 0.015625, 1
17188, 17189, 0.086666, 3
10907, 18167, 0.200000, 1
16324, 16324, 0.833333, 2
19404, 19405, 0.500000, 1
10703, 19880, 0.029412, 1
9352, 14167, 0.333333, 1
17372, 17375, 0.168712, 2
21305, 21306, 0.500000, 1
12476, 20240, 0.083333, 1
15895, 15895, 0.500929, 2
10761, 10765, 0.090909, 1
15258, 20964, 0.050000, 1
19975, 19975, 0.118056, 2
9098, 12523, 0.014706, 1
18323, 18323, 0.500929, 2
15508, 15508, 0.740000, 3
8966, 8967, 0.083333, 1
12675, 12675, 0.145887, 2
19517, 19517, 0.200742, 2
15270, 21311, 0.166667, 1
9524, 9525, 0.500000, 1
20560, 20560, 0.502099, 3
10375, 15376, 0.043478, 1
15302, 15304, 0.250000, 1
17034, 17852, 0.333333, 1
15370, 15370, 0.097285, 2
20034, 20034, 0.700000, 2
14917, 14917, 0.068672, 3
21617, 21631, 0.142857, 1
15088, 15122, 0.014286, 1
21327, 21327, 0.145238, 3
8917, 8917, 0.250000, 2
19552, 19553, 0.125000, 1
15258, 16953, 0.050000, 1
18819, 18819, 0.754649, 4
19883, 21622, 0.200000, 1
11259, 20163, 0.333333, 1
16510, 16548, 0.090909, 1
21211, 21221, 0.055556, 1
10762, 10769, 0.090909, 1
15097, 15111, 0.016960, 2
9631, 14343, 0.017241, 1
13409, 15261, 0.090909, 1
17534, 17534, 0.202191, 3
11701, 17516, 0.022222, 1
13458, 13458, 1.000000, 2
18632, 18635, 0.250000, 1
21184, 21185, 0.250000, 1
15745, 15746, 0.250000, 1
21215, 21220, 0.055556, 1
12602, 12609, 0.062500, 1
15846, 16214, 0.038462, 1
17391, 17396, 0.166667, 1
19423, 19423, 0.047538, 2
15836, 15840, 0.017241, 1
9113, 9113, 0.334596, 2
18479, 18479, 0.810786, 4
17806, 17806, 0.289174, 3
13695, 13698, 0.062500, 1
19768, 19768, 0.501263, 2
9455, 9455, 0.503602, 3
15841, 15843, 0.017241, 1
12421, 12422, 0.205838, 3
8928, 8928, 0.502737, 3
16015, 16015, 0.666667, 2
19453, 21431, 0.011111, 1
15558, 18528, 0.111111, 1
15138, 15144, 0.014286, 1
13534, 13536, 0.250000, 1
10766, 13505, 0.083333, 1
11394, 11396, 0.533333, 2
21208, 21215, 0.055556, 1
11868, 12059, 0.111111, 1
15968, 17068, 0.500000, 1
15704, 15704, 0.542591, 3
11015, 11017, 0.142857, 1
13840, 13847, 0.100000, 1
18552, 18553, 0.333333, 1
16656, 16656, 0.211111, 2
11131, 11132, 0.142857, 1
18448, 19427, 0.076923, 1
16397, 16397, 0.500929, 2
11830, 11831, 0.203165, 2
13568, 13568, 1.000000, 2
11168, 11174, 0.090909, 1
10587, 10588, 0.500000, 1
18495, 18500, 0.166667, 1
9700, 9702, 0.250000, 1
16467, 16467, 0.502016, 2
16694, 16694, 0.337607, 3
15088, 15124, 0.014286, 1
19625, 19628, 0.143600, 2
9362, 9362, 0.500929, 2
16020, 17513, 0.022222, 1
10030, 10030, 0.502083, 2
12218, 12221, 0.250000, 1
18379, 20152, 0.250000, 1
19080, 19082, 0.125000, 1
9530, 9531, 0.334076, 2
10210, 10210, 0.502591, 2
20336, 20336, 0.443473, 3
20951, 21632, 0.200000, 1
17518, 17518, 0.338144, 3
14129, 14585, 0.142857, 1
11429, 11434, 0.125000, 1
11649, 11650, 0.333333, 1
11718, 11723, 0.111111, 1
19247, 19247, 0.583333, 2
11315, 13826, 0.142857, 1
16529, 16530, 0.142857, 1
10100, 10102, 0.333333, 1
12982, 13063, 0.200000, 1
21645, 21646, 0.502016, 2
11568, 14475, 0.250000, 1
9500, 9500, 0.503165, 2
12273, 12273, 0.335433, 3
21069, 21069, 0.184428, 3
11575, 11577, 0.250000, 1
10860, 10862, 0.200000, 1
15092, 15149, 0.014286, 1
19472, 19472, 0.335591, 2
15782, 17201, 0.500000, 1
17420, 17421, 0.030303, 1
15087, 15146, 0.014286, 1
11467, 11468, 0.476191, 2
17105, 17105, 0.500742, 2
12057, 19864, 0.111111, 1
20515, 20516, 0.333333, 1
18359, 18359, 0.502620, 3
20363, 20363, 0.252879, 3
17662, 20563, 0.015625, 1
17660, 20229, 0.015625, 1
15074, 15837, 0.017241, 1
16053, 16053, 0.195511, 3
13838, 13839, 0.350000, 2
13657, 21275, 0.142857, 1
13695, 13700, 0.062500, 1
18241, 18243, 0.250000, 1
16161, 20951, 0.200000, 1
19006, 19007, 0.500000, 1
12994, 12995, 0.336498, 2
